hotel,price,score,avg review,reviews count,ciudad,check_in,check_out
Apartamentos Williams,COP 125.000,"Puntuación: 8,9
8,9",Fabuloso,159,Santa rosa de cabal,2025-04-28,2025-04-29
CASONA HOTEL LA DIVISA,COP 190.000,"Puntuación: 8,8
8,8",Fabuloso,156,Santa rosa de cabal,2025-04-28,2025-04-29
Hotel Blue,COP 76.500,"Puntuación: 8,3
8,3",Muy bien,16,Santa rosa de cabal,2025-04-28,2025-04-29
LUXURY Hotel,COP 220.900,"Puntuación: 8,9
8,9",Fabuloso,108,Santa rosa de cabal,2025-04-28,2025-04-29
Hotel Casa Confort,COP 280.000,"Puntuación: 9,0
9,0",Fantástico,156,Santa rosa de cabal,2025-04-28,2025-04-29
Hotel Bariloche,COP 307.400,"Puntuación: 9,2
9,2",Fantástico,64,Santa rosa de cabal,2025-04-28,2025-04-29
"Hermosa Casa en el centro de Santa Rosa de Cabal, sobre vía principal a 3 cuadras de la Plaza",COP 200.000,"Puntuación: 9,1
9,1",Fantástico,207,Santa rosa de cabal,2025-04-28,2025-04-29
Cabañas Filadelfia,COP 240.000,"Puntuación: 8,8
8,8",Fabuloso,59,Santa rosa de cabal,2025-04-28,2025-04-29
Cabañas el Portal,COP 160.000,"Puntuación: 8,7
8,7",Fabuloso,120,Santa rosa de cabal,2025-04-28,2025-04-29
Finca Recreacional Marcelandia,COP 190.000,"Puntuación: 7,7
7,7",Bien,69,Santa rosa de cabal,2025-04-28,2025-04-29
La Herradura lodge,COP 378.000,"Puntuación: 9,6
9,6",Excepcional,147,Santa rosa de cabal,2025-04-28,2025-04-29
Hôtel d’lyon,COP 60.000,"Puntuación: 8,4
8,4",Muy bien,462,Santa rosa de cabal,2025-04-28,2025-04-29
La Cosecha Alojamiento,COP 121.000,"Puntuación: 9,1
9,1",Fantástico,22,Santa rosa de cabal,2025-04-28,2025-04-29
